"order_id","customer_id","sector_id","planned_delivery_duration","order_id-2","product_id","quantity","product_id-2","weight","segment_id","driver_id","segment_type","order_id-3","segment_start_time","segment_end_time"
1677,85,3,178,1677,78,1,78,257,2066,1,"STOP",1677,"2024-02-26 17:59:15","2024-02-26 17:59:49"
703,50,2,175,703,8,1,8,1497,2068,3,"STOP",703,"2024-02-06 14:12:19","2024-02-06 14:14:18"
1023,175,2,170,1023,50,1,50,497,2071,3,"STOP",1023,"2024-02-03 20:00:54","2024-02-03 20:03:41"
1023,175,2,170,1023,95,2,95,1491,2071,3,"STOP",1023,"2024-02-03 20:00:54","2024-02-03 20:03:41"
1023,175,2,170,1023,44,1,44,1490,2071,3,"STOP",1023,"2024-02-03 20:00:54","2024-02-03 20:03:41"
1023,175,2,170,1023,11,1,11,338,2071,3,"STOP",1023,"2024-02-03 20:00:54","2024-02-03 20:03:41"
1023,175,2,170,1023,15,1,15,764,2071,3,"STOP",1023,"2024-02-03 20:00:54","2024-02-03 20:03:41"
482,114,3,176,482,23,1,23,546,2073,2,"STOP",482,"2024-02-04 03:59:33","2024-02-04 04:00:55"
1517,254,1,177,1517,9,1,9,237,2075,3,"STOP",1517,"2024-02-23 21:30:08","2024-02-23 21:33:47"
1517,254,1,177,1517,26,3,26,1872,2075,3,"STOP",1517,"2024-02-23 21:30:08","2024-02-23 21:33:47"
1289,241,2,177,1289,8,3,8,1497,2077,2,"STOP",1289,"2024-02-21 06:55:36","2024-02-21 06:57:14"
834,291,1,175,834,11,2,11,338,2079,3,"STOP",834,"2024-02-09 09:45:37","2024-02-09 09:52:07"
834,291,1,175,834,63,3,63,903,2079,3,"STOP",834,"2024-02-09 09:45:37","2024-02-09 09:52:07"
834,291,1,175,834,17,3,17,1612,2079,3,"STOP",834,"2024-02-09 09:45:37","2024-02-09 09:52:07"
834,291,1,175,834,21,2,21,259,2079,3,"STOP",834,"2024-02-09 09:45:37","2024-02-09 09:52:07"
650,58,3,175,650,70,2,70,1066,2081,1,"STOP",650,"2024-02-13 04:21:33","2024-02-13 04:22:42"
650,58,3,175,650,95,3,95,1491,2081,1,"STOP",650,"2024-02-13 04:21:33","2024-02-13 04:22:42"
650,58,3,175,650,74,2,74,1184,2081,1,"STOP",650,"2024-02-13 04:21:33","2024-02-13 04:22:42"
1213,2,2,176,1213,8,3,8,1497,2083,4,"STOP",1213,"2024-02-17 16:03:34","2024-02-17 16:07:25"
1213,2,2,176,1213,38,1,38,653,2083,4,"STOP",1213,"2024-02-17 16:03:34","2024-02-17 16:07:25"
1213,2,2,176,1213,4,2,4,610,2083,4,"STOP",1213,"2024-02-17 16:03:34","2024-02-17 16:07:25"
1778,104,2,175,1778,20,3,20,1974,2085,4,"STOP",1778,"2024-02-09 14:22:12","2024-02-09 14:26:26"
1778,104,2,175,1778,3,3,3,1120,2085,4,"STOP",1778,"2024-02-09 14:22:12","2024-02-09 14:26:26"
1778,104,2,175,1778,98,3,98,1184,2085,4,"STOP",1778,"2024-02-09 14:22:12","2024-02-09 14:26:26"
2155,123,3,177,2155,22,1,22,407,2087,3,"STOP",2155,"2024-02-22 09:20:42","2024-02-22 09:25:31"
2155,123,3,177,2155,70,3,70,1066,2087,3,"STOP",2155,"2024-02-22 09:20:42","2024-02-22 09:25:31"
2155,123,3,177,2155,7,2,7,1949,2087,3,"STOP",2155,"2024-02-22 09:20:42","2024-02-22 09:25:31"
2155,123,3,177,2155,91,2,91,1428,2087,3,"STOP",2155,"2024-02-22 09:20:42","2024-02-22 09:25:31"
2155,123,3,177,2155,42,3,42,1976,2087,3,"STOP",2155,"2024-02-22 09:20:42","2024-02-22 09:25:31"
169,201,3,175,169,6,1,6,629,2089,2,"STOP",169,"2024-02-10 03:46:05","2024-02-10 03:46:05"
1912,108,2,177,1912,35,2,35,1454,2091,3,"STOP",1912,"2024-02-15 07:35:30","2024-02-15 07:38:51"
1912,108,2,177,1912,27,3,27,296,2091,3,"STOP",1912,"2024-02-15 07:35:30","2024-02-15 07:38:51"
1912,108,2,177,1912,4,1,4,610,2091,3,"STOP",1912,"2024-02-15 07:35:30","2024-02-15 07:38:51"
1934,103,3,177,1934,39,2,39,1743,2094,2,"STOP",1934,"2024-02-22 18:49:38","2024-02-22 18:51:03"
2093,67,3,176,2093,5,1,5,1993,2097,4,"STOP",2093,"2024-02-04 15:27:49","2024-02-04 15:27:49"
2093,67,3,176,2093,46,2,46,344,2097,4,"STOP",2093,"2024-02-04 15:27:49","2024-02-04 15:27:49"
2093,67,3,176,2093,29,1,29,906,2097,4,"STOP",2093,"2024-02-04 15:27:49","2024-02-04 15:27:49"
2093,67,3,176,2093,21,1,21,259,2097,4,"STOP",2093,"2024-02-04 15:27:49","2024-02-04 15:27:49"
83,226,3,176,83,5,1,5,1993,2100,1,"STOP",83,"2024-02-11 18:41:07","2024-02-11 18:41:55"
83,226,3,176,83,44,2,44,1490,2100,1,"STOP",83,"2024-02-11 18:41:07","2024-02-11 18:41:55"
83,226,3,176,83,36,2,36,273,2100,1,"STOP",83,"2024-02-11 18:41:07","2024-02-11 18:41:55"
471,250,3,177,471,96,2,96,464,2102,4,"STOP",471,"2024-02-21 17:54:39","2024-02-21 18:00:28"
471,250,3,177,471,43,3,43,923,2102,4,"STOP",471,"2024-02-21 17:54:39","2024-02-21 18:00:28"
471,250,3,177,471,99,3,99,1557,2102,4,"STOP",471,"2024-02-21 17:54:39","2024-02-21 18:00:28"
471,250,3,177,471,65,3,65,1830,2102,4,"STOP",471,"2024-02-21 17:54:39","2024-02-21 18:00:28"
471,250,3,177,471,1,1,1,1533,2102,4,"STOP",471,"2024-02-21 17:54:39","2024-02-21 18:00:28"
2050,26,1,175,2050,99,2,99,1557,2104,4,"STOP",2050,"2024-02-18 05:32:40","2024-02-18 05:36:48"
2045,317,3,177,2045,50,2,50,497,2107,1,"STOP",2045,"2024-02-23 07:59:13","2024-02-23 08:00:53"
2045,317,3,177,2045,67,3,67,628,2107,1,"STOP",2045,"2024-02-23 07:59:13","2024-02-23 08:00:53"
2045,317,3,177,2045,94,3,94,1168,2107,1,"STOP",2045,"2024-02-23 07:59:13","2024-02-23 08:00:53"
2045,317,3,177,2045,95,3,95,1491,2107,1,"STOP",2045,"2024-02-23 07:59:13","2024-02-23 08:00:53"
1940,292,1,177,1940,60,3,60,462,2109,1,"STOP",1940,"2024-02-21 04:16:59","2024-02-21 04:16:59"
1940,292,1,177,1940,94,3,94,1168,2109,1,"STOP",1940,"2024-02-21 04:16:59","2024-02-21 04:16:59"
1940,292,1,177,1940,33,3,33,1526,2109,1,"STOP",1940,"2024-02-21 04:16:59","2024-02-21 04:16:59"
1940,292,1,177,1940,4,1,4,610,2109,1,"STOP",1940,"2024-02-21 04:16:59","2024-02-21 04:16:59"
1940,292,1,177,1940,82,2,82,1776,2109,1,"STOP",1940,"2024-02-21 04:16:59","2024-02-21 04:16:59"
888,70,2,176,888,95,2,95,1491,2113,4,"STOP",888,"2024-02-16 14:06:04","2024-02-16 14:09:21"
888,70,2,176,888,95,2,95,1491,2111,4,"STOP",888,"2024-02-16 14:06:04","2024-02-16 14:09:21"
888,70,2,176,888,92,1,92,245,2113,4,"STOP",888,"2024-02-16 14:06:04","2024-02-16 14:09:21"
888,70,2,176,888,92,1,92,245,2111,4,"STOP",888,"2024-02-16 14:06:04","2024-02-16 14:09:21"
888,70,2,176,888,46,3,46,344,2113,4,"STOP",888,"2024-02-16 14:06:04","2024-02-16 14:09:21"
888,70,2,176,888,46,3,46,344,2111,4,"STOP",888,"2024-02-16 14:06:04","2024-02-16 14:09:21"
504,279,2,177,504,64,3,64,1956,2114,1,"STOP",504,"2024-02-22 05:53:56","2024-02-22 05:55:35"
504,279,2,177,504,74,3,74,1184,2114,1,"STOP",504,"2024-02-22 05:53:56","2024-02-22 05:55:35"
504,279,2,177,504,40,3,40,641,2114,1,"STOP",504,"2024-02-22 05:53:56","2024-02-22 05:55:35"
504,279,2,177,504,15,3,15,764,2114,1,"STOP",504,"2024-02-22 05:53:56","2024-02-22 05:55:35"
504,279,2,177,504,4,1,4,610,2114,1,"STOP",504,"2024-02-22 05:53:56","2024-02-22 05:55:35"
2022,83,2,176,2022,20,2,20,1974,2116,3,"STOP",2022,"2024-02-16 15:59:30","2024-02-16 16:01:45"
2022,83,2,176,2022,64,1,64,1956,2116,3,"STOP",2022,"2024-02-16 15:59:30","2024-02-16 16:01:45"
2022,83,2,176,2022,35,2,35,1454,2116,3,"STOP",2022,"2024-02-16 15:59:30","2024-02-16 16:01:45"
499,195,1,169,499,83,3,83,851,2118,4,"STOP",499,"2024-02-02 14:17:42","2024-02-02 14:25:34"
499,195,1,169,499,95,3,95,1491,2118,4,"STOP",499,"2024-02-02 14:17:42","2024-02-02 14:25:34"
499,195,1,169,499,54,3,54,140,2118,4,"STOP",499,"2024-02-02 14:17:42","2024-02-02 14:25:34"
499,195,1,169,499,11,2,11,338,2118,4,"STOP",499,"2024-02-02 14:17:42","2024-02-02 14:25:34"
579,284,3,180,579,66,3,66,703,2120,3,"STOP",579,"2024-02-07 04:06:48","2024-02-07 04:08:45"
2027,13,1,175,2027,20,1,20,1974,2122,2,"STOP",2027,"2024-02-05 07:38:08","2024-02-05 07:41:39"
2027,13,1,175,2027,68,3,68,1895,2122,2,"STOP",2027,"2024-02-05 07:38:08","2024-02-05 07:41:39"
2027,13,1,175,2027,44,1,44,1490,2122,2,"STOP",2027,"2024-02-05 07:38:08","2024-02-05 07:41:39"
2094,201,2,179,2094,0,1,0,928,2124,3,"STOP",2094,"2024-02-28 02:35:10","2024-02-28 02:38:05"
2094,201,2,179,2094,9,2,9,237,2124,3,"STOP",2094,"2024-02-28 02:35:10","2024-02-28 02:38:05"
2094,201,2,179,2094,69,2,69,1020,2124,3,"STOP",2094,"2024-02-28 02:35:10","2024-02-28 02:38:05"
2094,201,2,179,2094,97,1,97,761,2124,3,"STOP",2094,"2024-02-28 02:35:10","2024-02-28 02:38:05"
1523,70,3,179,1523,85,1,85,1493,2127,2,"STOP",1523,"2024-02-28 02:10:31","2024-02-28 02:13:31"
1523,70,3,179,1523,65,3,65,1830,2127,2,"STOP",1523,"2024-02-28 02:10:31","2024-02-28 02:13:31"
1523,70,3,179,1523,39,3,39,1743,2127,2,"STOP",1523,"2024-02-28 02:10:31","2024-02-28 02:13:31"
1523,70,3,179,1523,37,3,37,1218,2127,2,"STOP",1523,"2024-02-28 02:10:31","2024-02-28 02:13:31"
295,318,3,177,295,19,3,19,627,2129,1,"STOP",295,"2024-02-21 14:42:13","2024-02-21 14:43:36"
295,318,3,177,295,68,2,68,1895,2129,1,"STOP",295,"2024-02-21 14:42:13","2024-02-21 14:43:36"
295,318,3,177,295,56,2,56,318,2129,1,"STOP",295,"2024-02-21 14:42:13","2024-02-21 14:43:36"
295,318,3,177,295,23,2,23,546,2129,1,"STOP",295,"2024-02-21 14:42:13","2024-02-21 14:43:36"
295,318,3,177,295,3,3,3,1120,2129,1,"STOP",295,"2024-02-21 14:42:13","2024-02-21 14:43:36"
1024,231,2,175,1024,26,3,26,1872,2131,2,"STOP",1024,"2024-02-05 17:33:47","2024-02-05 17:35:43"
1024,231,2,175,1024,63,1,63,903,2131,2,"STOP",1024,"2024-02-05 17:33:47","2024-02-05 17:35:43"
1024,231,2,175,1024,35,3,35,1454,2131,2,"STOP",1024,"2024-02-05 17:33:47","2024-02-05 17:35:43"
1936,38,1,170,1936,25,2,25,1963,2133,1,"STOP",1936,"2024-02-03 18:42:12","2024-02-03 18:43:16"
1936,38,1,170,1936,92,1,92,245,2133,1,"STOP",1936,"2024-02-03 18:42:12","2024-02-03 18:43:16"
188,208,2,176,188,69,3,69,1020,2135,3,"STOP",188,"2024-02-17 21:50:42","2024-02-17 21:53:24"
188,208,2,176,188,13,3,13,486,2135,3,"STOP",188,"2024-02-17 21:50:42","2024-02-17 21:53:24"
219,32,1,177,219,19,2,19,627,2137,4,"STOP",219,"2024-02-23 20:36:40","2024-02-23 20:43:50"
219,32,1,177,219,77,2,77,968,2137,4,"STOP",219,"2024-02-23 20:36:40","2024-02-23 20:43:50"
219,32,1,177,219,12,1,12,1447,2137,4,"STOP",219,"2024-02-23 20:36:40","2024-02-23 20:43:50"
219,32,1,177,219,90,3,90,1654,2137,4,"STOP",219,"2024-02-23 20:36:40","2024-02-23 20:43:50"
219,32,1,177,219,15,1,15,764,2137,4,"STOP",219,"2024-02-23 20:36:40","2024-02-23 20:43:50"
1216,140,1,175,1216,30,2,30,818,2139,4,"STOP",1216,"2024-02-10 16:52:06","2024-02-10 16:56:03"
23,191,2,176,23,83,1,83,851,2141,1,"STOP",23,"2024-02-17 07:34:25","2024-02-17 07:35:41"
23,191,2,176,23,48,2,48,256,2141,1,"STOP",23,"2024-02-17 07:34:25","2024-02-17 07:35:41"
23,191,2,176,23,13,3,13,486,2141,1,"STOP",23,"2024-02-17 07:34:25","2024-02-17 07:35:41"
23,191,2,176,23,71,1,71,1378,2141,1,"STOP",23,"2024-02-17 07:34:25","2024-02-17 07:35:41"
23,191,2,176,23,37,1,37,1218,2141,1,"STOP",23,"2024-02-17 07:34:25","2024-02-17 07:35:41"
1715,163,1,178,1715,47,1,47,310,2143,3,"STOP",1715,"2024-02-20 16:52:06","2024-02-20 16:55:25"
1715,163,1,178,1715,39,1,39,1743,2143,3,"STOP",1715,"2024-02-20 16:52:06","2024-02-20 16:55:25"
1715,163,1,178,1715,35,1,35,1454,2143,3,"STOP",1715,"2024-02-20 16:52:06","2024-02-20 16:55:25"
865,112,1,178,865,87,3,87,982,2146,3,"STOP",865,"2024-02-25 18:11:30","2024-02-25 18:14:44"
2019,5,2,178,2019,49,1,49,728,2148,3,"STOP",2019,"2024-02-26 02:09:15","2024-02-26 02:11:13"
2019,5,2,178,2019,82,1,82,1776,2148,3,"STOP",2019,"2024-02-26 02:09:15","2024-02-26 02:11:13"
1156,119,3,175,1156,10,2,10,860,2150,3,"STOP",1156,"2024-02-09 19:50:22","2024-02-09 19:52:01"
642,222,3,177,642,17,3,17,1612,2152,1,"STOP",642,"2024-02-22 16:47:00","2024-02-22 16:47:34"
1522,214,2,170,1522,0,3,0,928,2154,1,"STOP",1522,"2024-02-03 15:57:07","2024-02-03 15:57:52"
495,90,1,175,495,44,1,44,1490,2156,3,"STOP",495,"2024-02-06 17:28:34","2024-02-06 17:31:10"
1529,75,1,177,1529,17,1,17,1612,2162,3,"STOP",1529,"2024-02-23 04:16:58","2024-02-23 04:21:31"
1529,75,1,177,1529,17,1,17,1612,2159,3,"STOP",1529,"2024-02-23 04:16:58","2024-02-23 04:21:31"
1529,75,1,177,1529,66,3,66,703,2162,3,"STOP",1529,"2024-02-23 04:16:58","2024-02-23 04:21:31"
1529,75,1,177,1529,66,3,66,703,2159,3,"STOP",1529,"2024-02-23 04:16:58","2024-02-23 04:21:31"
277,175,2,177,277,12,2,12,1447,2163,3,"STOP",277,"2024-02-21 02:39:33","2024-02-21 02:42:46"
277,175,2,177,277,29,2,29,906,2163,3,"STOP",277,"2024-02-21 02:39:33","2024-02-21 02:42:46"
277,175,2,177,277,66,1,66,703,2163,3,"STOP",277,"2024-02-21 02:39:33","2024-02-21 02:42:46"
1437,246,2,178,1437,81,2,81,1873,2165,3,"STOP",1437,"2024-02-26 21:50:59","2024-02-26 21:53:54"
1437,246,2,178,1437,73,3,73,1359,2165,3,"STOP",1437,"2024-02-26 21:50:59","2024-02-26 21:53:54"
1437,246,2,178,1437,13,1,13,486,2165,3,"STOP",1437,"2024-02-26 21:50:59","2024-02-26 21:53:54"
1437,246,2,178,1437,51,2,51,300,2165,3,"STOP",1437,"2024-02-26 21:50:59","2024-02-26 21:53:54"
1437,246,2,178,1437,90,1,90,1654,2165,3,"STOP",1437,"2024-02-26 21:50:59","2024-02-26 21:53:54"
1666,87,1,178,1666,20,1,20,1974,2167,3,"STOP",1666,"2024-02-26 09:40:38","2024-02-26 09:44:56"
1666,87,1,178,1666,92,3,92,245,2167,3,"STOP",1666,"2024-02-26 09:40:38","2024-02-26 09:44:56"
433,286,2,175,433,19,3,19,627,2170,2,"STOP",433,"2024-02-09 03:58:07","2024-02-09 03:59:50"
1813,103,3,170,1813,89,1,89,1478,2172,4,"STOP",1813,"2024-02-03 15:51:47","2024-02-03 15:54:26"
1813,103,3,170,1813,42,3,42,1976,2172,4,"STOP",1813,"2024-02-03 15:51:47","2024-02-03 15:54:26"
1603,285,3,175,1603,71,3,71,1378,2174,1,"STOP",1603,"2024-02-09 02:25:03","2024-02-09 02:25:03"
719,40,1,177,719,3,1,3,1120,2176,1,"STOP",719,"2024-02-08 17:09:28","2024-02-08 17:10:17"
107,132,1,177,107,79,2,79,1599,2178,4,"STOP",107,"2024-02-21 15:22:10","2024-02-21 15:28:56"
107,132,1,177,107,61,2,61,943,2178,4,"STOP",107,"2024-02-21 15:22:10","2024-02-21 15:28:56"
107,132,1,177,107,45,2,45,567,2178,4,"STOP",107,"2024-02-21 15:22:10","2024-02-21 15:28:56"
107,132,1,177,107,71,2,71,1378,2178,4,"STOP",107,"2024-02-21 15:22:10","2024-02-21 15:28:56"
2206,41,1,170,2206,61,3,61,943,2181,1,"STOP",2206,"2024-02-03 08:09:28","2024-02-03 08:10:46"
2206,41,1,170,2206,4,1,4,610,2181,1,"STOP",2206,"2024-02-03 08:09:28","2024-02-03 08:10:46"
1520,174,2,179,1520,69,3,69,1020,2183,1,"STOP",1520,"2024-02-28 20:43:27","2024-02-28 20:44:40"
1520,174,2,179,1520,1,1,1,1533,2183,1,"STOP",1520,"2024-02-28 20:43:27","2024-02-28 20:44:40"
1520,174,2,179,1520,27,3,27,296,2183,1,"STOP",1520,"2024-02-28 20:43:27","2024-02-28 20:44:40"
1520,174,2,179,1520,82,3,82,1776,2183,1,"STOP",1520,"2024-02-28 20:43:27","2024-02-28 20:44:40"
1358,84,2,180,1358,2,2,2,833,2185,1,"STOP",1358,"2024-02-07 03:33:40","2024-02-07 03:35:28"
1358,84,2,180,1358,61,3,61,943,2185,1,"STOP",1358,"2024-02-07 03:33:40","2024-02-07 03:35:28"
1358,84,2,180,1358,7,2,7,1949,2185,1,"STOP",1358,"2024-02-07 03:33:40","2024-02-07 03:35:28"
1358,84,2,180,1358,38,3,38,653,2185,1,"STOP",1358,"2024-02-07 03:33:40","2024-02-07 03:35:28"
1358,84,2,180,1358,35,3,35,1454,2185,1,"STOP",1358,"2024-02-07 03:33:40","2024-02-07 03:35:28"
1866,182,3,176,1866,55,2,55,1734,2187,4,"STOP",1866,"2024-02-19 16:54:25","2024-02-19 16:59:54"
1866,182,3,176,1866,54,2,54,140,2187,4,"STOP",1866,"2024-02-19 16:54:25","2024-02-19 16:59:54"
1866,182,3,176,1866,11,3,11,338,2187,4,"STOP",1866,"2024-02-19 16:54:25","2024-02-19 16:59:54"
1866,182,3,176,1866,40,3,40,641,2187,4,"STOP",1866,"2024-02-19 16:54:25","2024-02-19 16:59:54"
1866,182,3,176,1866,27,1,27,296,2187,4,"STOP",1866,"2024-02-19 16:54:25","2024-02-19 16:59:54"
352,208,3,175,352,7,3,7,1949,2189,1,"STOP",352,"2024-02-05 09:33:26","2024-02-05 09:34:20"
352,208,3,175,352,84,2,84,1675,2189,1,"STOP",352,"2024-02-05 09:33:26","2024-02-05 09:34:20"
1500,224,3,175,1500,55,2,55,1734,2192,2,"STOP",1500,"2024-02-13 21:47:35","2024-02-14 01:49:11"
1500,224,3,175,1500,56,3,56,318,2192,2,"STOP",1500,"2024-02-13 21:47:35","2024-02-14 01:49:11"
298,170,1,176,298,90,1,90,1654,2194,2,"STOP",298,"2024-02-04 02:14:14","2024-02-04 02:15:56"
104,260,1,176,104,61,3,61,943,2197,1,"STOP",104,"2024-02-14 19:54:00","2024-02-14 19:55:14"
161,162,1,178,161,35,2,35,1454,2199,2,"STOP",161,"2024-02-26 08:02:52","2024-02-26 08:05:13"
1432,161,2,178,1432,6,2,6,629,2201,1,"STOP",1432,"2024-02-26 18:04:36","2024-02-26 18:05:32"
1432,161,2,178,1432,64,1,64,1956,2201,1,"STOP",1432,"2024-02-26 18:04:36","2024-02-26 18:05:32"
1432,161,2,178,1432,38,1,38,653,2201,1,"STOP",1432,"2024-02-26 18:04:36","2024-02-26 18:05:32"
1432,161,2,178,1432,15,2,15,764,2201,1,"STOP",1432,"2024-02-26 18:04:36","2024-02-26 18:05:32"
1581,259,2,177,1581,2,1,2,833,2204,4,"STOP",1581,"2024-02-15 20:34:16","2024-02-15 20:37:20"
1581,259,2,177,1581,81,2,81,1873,2204,4,"STOP",1581,"2024-02-15 20:34:16","2024-02-15 20:37:20"
1072,287,2,177,1072,25,1,25,1963,2206,1,"STOP",1072,"2024-02-22 04:42:34","2024-02-22 04:43:27"
1072,287,2,177,1072,46,1,46,344,2206,1,"STOP",1072,"2024-02-22 04:42:34","2024-02-22 04:43:27"
1072,287,2,177,1072,66,3,66,703,2206,1,"STOP",1072,"2024-02-22 04:42:34","2024-02-22 04:43:27"
2057,114,3,178,2057,6,1,6,629,2209,1,"STOP",2057,"2024-02-20 21:55:54","2024-02-20 21:56:31"
2057,114,3,178,2057,61,1,61,943,2209,1,"STOP",2057,"2024-02-20 21:55:54","2024-02-20 21:56:31"
2057,114,3,178,2057,12,1,12,1447,2209,1,"STOP",2057,"2024-02-20 21:55:54","2024-02-20 21:56:31"
108,5,3,175,108,14,2,14,189,2211,3,"STOP",108,"2024-02-18 16:35:00","2024-02-18 16:37:02"
108,5,3,175,108,31,2,31,1044,2211,3,"STOP",108,"2024-02-18 16:35:00","2024-02-18 16:37:02"
237,183,2,170,237,30,3,30,818,2213,3,"STOP",237,"2024-02-03 16:25:19","2024-02-03 16:29:23"
237,183,2,170,237,44,2,44,1490,2213,3,"STOP",237,"2024-02-03 16:25:19","2024-02-03 16:29:23"
237,183,2,170,237,49,3,49,728,2213,3,"STOP",237,"2024-02-03 16:25:19","2024-02-03 16:29:23"
237,183,2,170,237,86,2,86,670,2213,3,"STOP",237,"2024-02-03 16:25:19","2024-02-03 16:29:23"
2107,6,3,175,2107,10,2,10,860,2215,2,"STOP",2107,"2024-02-10 18:00:52","2024-02-10 18:03:00"
2107,6,3,175,2107,53,1,53,396,2215,2,"STOP",2107,"2024-02-10 18:00:52","2024-02-10 18:03:00"
2107,6,3,175,2107,84,1,84,1675,2215,2,"STOP",2107,"2024-02-10 18:00:52","2024-02-10 18:03:00"
2107,6,3,175,2107,45,3,45,567,2215,2,"STOP",2107,"2024-02-10 18:00:52","2024-02-10 18:03:00"
2107,6,3,175,2107,41,1,41,1990,2215,2,"STOP",2107,"2024-02-10 18:00:52","2024-02-10 18:03:00"
1249,0,3,177,1249,25,1,25,1963,2217,1,"STOP",1249,"2024-02-22 18:32:48","2024-02-22 18:33:34"
1249,0,3,177,1249,58,2,58,1220,2217,1,"STOP",1249,"2024-02-22 18:32:48","2024-02-22 18:33:34"
1249,0,3,177,1249,80,2,80,414,2217,1,"STOP",1249,"2024-02-22 18:32:48","2024-02-22 18:33:34"
1239,125,3,177,1239,95,2,95,1491,2220,3,"STOP",1239,"2024-02-24 08:52:06","2024-02-24 08:55:45"
1239,125,3,177,1239,53,1,53,396,2220,3,"STOP",1239,"2024-02-24 08:52:06","2024-02-24 08:55:45"
1239,125,3,177,1239,49,1,49,728,2220,3,"STOP",1239,"2024-02-24 08:52:06","2024-02-24 08:55:45"
1239,125,3,177,1239,45,1,45,567,2220,3,"STOP",1239,"2024-02-24 08:52:06","2024-02-24 08:55:45"
1239,125,3,177,1239,27,3,27,296,2220,3,"STOP",1239,"2024-02-24 08:52:06","2024-02-24 08:55:45"
1345,107,1,177,1345,83,3,83,851,2222,2,"STOP",1345,"2024-02-23 17:51:17","2024-02-23 17:55:47"
1345,107,1,177,1345,85,1,85,1493,2222,2,"STOP",1345,"2024-02-23 17:51:17","2024-02-23 17:55:47"
1345,107,1,177,1345,70,3,70,1066,2222,2,"STOP",1345,"2024-02-23 17:51:17","2024-02-23 17:55:47"
1345,107,1,177,1345,84,3,84,1675,2222,2,"STOP",1345,"2024-02-23 17:51:17","2024-02-23 17:55:47"
1345,107,1,177,1345,37,2,37,1218,2222,2,"STOP",1345,"2024-02-23 17:51:17","2024-02-23 17:55:47"
1241,262,2,177,1241,0,2,0,928,2224,3,"STOP",1241,"2024-02-23 20:06:47","2024-02-23 20:09:50"
1241,262,2,177,1241,23,2,23,546,2224,3,"STOP",1241,"2024-02-23 20:06:47","2024-02-23 20:09:50"
1241,262,2,177,1241,42,2,42,1976,2224,3,"STOP",1241,"2024-02-23 20:06:47","2024-02-23 20:09:50"
223,297,1,177,223,43,2,43,923,2226,3,"STOP",223,"2024-02-22 02:22:29","2024-02-22 02:28:14"
223,297,1,177,223,69,3,69,1020,2226,3,"STOP",223,"2024-02-22 02:22:29","2024-02-22 02:28:14"
223,297,1,177,223,49,1,49,728,2226,3,"STOP",223,"2024-02-22 02:22:29","2024-02-22 02:28:14"
223,297,1,177,223,11,1,11,338,2226,3,"STOP",223,"2024-02-22 02:22:29","2024-02-22 02:28:14"
223,297,1,177,223,97,1,97,761,2226,3,"STOP",223,"2024-02-22 02:22:29","2024-02-22 02:28:14"
89,46,1,169,89,62,1,62,429,2228,2,"STOP",89,"2024-02-02 18:04:20","2024-02-02 18:06:15"
89,46,1,169,89,37,2,37,1218,2228,2,"STOP",89,"2024-02-02 18:04:20","2024-02-02 18:06:15"
89,46,1,169,89,42,1,42,1976,2228,2,"STOP",89,"2024-02-02 18:04:20","2024-02-02 18:06:15"
2209,314,1,176,2209,43,2,43,923,2230,2,"STOP",2209,"2024-02-14 14:57:58","2024-02-14 15:00:16"
1141,27,1,177,1141,61,1,61,943,2232,4,"STOP",1141,"2024-02-24 06:03:31","2024-02-24 06:09:41"
1141,27,1,177,1141,69,2,69,1020,2232,4,"STOP",1141,"2024-02-24 06:03:31","2024-02-24 06:09:41"
1141,27,1,177,1141,40,2,40,641,2232,4,"STOP",1141,"2024-02-24 06:03:31","2024-02-24 06:09:41"
952,92,2,177,952,50,2,50,497,2234,1,"STOP",952,"2024-02-15 14:05:15","2024-02-15 14:06:09"
952,92,2,177,952,99,2,99,1557,2234,1,"STOP",952,"2024-02-15 14:05:15","2024-02-15 14:06:09"
952,92,2,177,952,3,2,3,1120,2234,1,"STOP",952,"2024-02-15 14:05:15","2024-02-15 14:06:09"
1519,237,1,177,1519,67,2,67,628,2236,1,"STOP",1519,"2024-02-15 06:18:58","2024-02-15 06:20:51"
1519,237,1,177,1519,29,3,29,906,2236,1,"STOP",1519,"2024-02-15 06:18:58","2024-02-15 06:20:51"
1519,237,1,177,1519,37,2,37,1218,2236,1,"STOP",1519,"2024-02-15 06:18:58","2024-02-15 06:20:51"
1075,37,2,175,1075,64,1,64,1956,2238,2,"STOP",1075,"2024-02-09 20:18:27","2024-02-09 20:19:35"
2226,59,2,177,2226,14,2,14,189,2240,2,"STOP",2226,"2024-02-24 21:28:29","2024-02-24 21:30:21"
2226,59,2,177,2226,67,1,67,628,2240,2,"STOP",2226,"2024-02-24 21:28:29","2024-02-24 21:30:21"
2226,59,2,177,2226,7,1,7,1949,2240,2,"STOP",2226,"2024-02-24 21:28:29","2024-02-24 21:30:21"
2226,59,2,177,2226,63,2,63,903,2240,2,"STOP",2226,"2024-02-24 21:28:29","2024-02-24 21:30:21"
2226,59,2,177,2226,35,2,35,1454,2240,2,"STOP",2226,"2024-02-24 21:28:29","2024-02-24 21:30:21"
2016,166,2,175,2016,96,2,96,464,2242,2,"STOP",2016,"2024-02-09 08:42:18","2024-02-09 08:45:11"
2016,166,2,175,2016,28,2,28,1789,2242,2,"STOP",2016,"2024-02-09 08:42:18","2024-02-09 08:45:11"
